title,price,mrp,discount_percentage,link
"Sponsored Ad - Lenovo Idea Tab Smartchoice with Pen|Wi-Fi| 11 Inch, 2.5K Display, 500 Nits Brightness| 8GB RAM + 256GB ROM...",15990,25000,36.04,https://www.amazon.in/dp/B0FJG1V6RJ
"Sponsored Ad - Redmi Pad 2, WiFi Active Pen Support, 27.94Cm(11"") Model, 2.5K Sharp & Clear Display, 4GB, 128GB, All Day &...",12999,16999,23.53,https://www.amazon.in/dp/B0FBRVY484
"BKN Universal Tablet Clamp Holder for iPad, iPad Air, iPad Mini, Samsung Galaxy Tab, Microsoft Surface, Nexus and Other Ta...",281,999,71.87,https://www.amazon.in/dp/B0D6J2LVC7
"SKYCELL Tablet Stand Holder for Table 360 Rotating Portable Aluminum Adjustable Folding Tablet Stand Holder for I Pad, Fle...",533,2299,76.82,https://www.amazon.in/dp/B0DMM47VJN
"Sponsored Ad - Drawing Tablet with Screen GAOMON PD1561 Drawing Monitor Art Tablet with Adjustable Stand, 10 Shortcut Key...",16811,50998,67.04,https://www.amazon.in/dp/B07XZ3JF3B
"Sponsored Ad - GAOMON Bluetooth Drawing Tablet WH851 8 x 5 inches Graphics Tablet, Digital Art Tablet Supports 16384 Level...",4399,7999,45.01,https://www.amazon.in/dp/B0CN95RSQ5
QOCXRRIN Pack of 3 Mobile Holder for Wall Charging - Wall Mount Phone Stand for Home With Tablet Compatibility,79,149,46.98,https://www.amazon.in/dp/B0D92D857X
"M.G.R.J® Tempered Glass Screen Protector for Honor Pad 5 8 Tablet (8"" inch) (Rel. 2019, July)",219,1999,89.04,https://www.amazon.in/dp/B07VJG8H1Q
"Sponsored Ad - HUION Inspiroy 2 Small Drawing Tablet, Digital Art Tablet with Scroll Wheel, 6 Hot Keys, Battery-Free Stylu...",3523,6999,49.66,https://www.amazon.in/dp/B0BMLC3YMZ
Robustrion Trifold Flip Stand Back Case Cover for Realme Pad 10.4 inch - Black,499,1999,75.04,https://www.amazon.in/dp/B09MTG2XWC
"Mcart 360 Degree Rotating Flip Air 2 Case Cover for Apple iPad Air 2 Model. A1566, A1567 ipad 6 (Midnight Blue)",359,999,64.06,https://www.amazon.in/dp/B07HRHQFHW
"Sounce 3 in 1 USB OTG Connector USB A to Light-ning, Type C & Micro USB Cable Adapter Female to Male Flash Drive Connector...",594,1999,70.29,https://www.amazon.in/dp/B0CSXJZJ9P
"Sounce Lightning Male to 3.0 USB A Female OTG Adapter Compatible with iPad, iPhone 15, 14, 13, ipad gen 10 and Other Serie...",236,699,66.24,https://www.amazon.in/dp/B0DYK2T6WQ
"ProElite Case Cover for Xiaomi Redmi Pad 2 11 inch Cover, Smart Flip Case Cover for Xiaomi Redmi Pad 2 11 inch Translucent...",469,1999,76.54,https://www.amazon.in/dp/B0FCFXJJ11
"ProElite Case Cover for Xiaomi Redmi Pad 2 11 inch Cover, Smart Flip Case Cover for Xiaomi Redmi Pad 2 11 inch Translucent...",549,1999,72.54,https://www.amazon.in/dp/B0FCFY4MTT
Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Lenovo Tab M10 HD 2nd Gen TB-X306X / Smart Tab M10 HD 2nd Gen...,499,1999,75.04,https://www.amazon.in/dp/B0924KW5LK
Robustrion Cover for iPad 11th (A16) / 10th Generation Cover Case (2025/2022) [Pencil Holder] (Right Side) [Auto Sleep Wak...,899,2499,64.03,https://www.amazon.in/dp/B0BKPTQYRF
Acm Soft Silicon Back Case Compatible with Lenovo Tab M8 (WiFi) Tablet Premium Cover Black,369,990,62.73,https://www.amazon.in/dp/B08NCSTDYK
"UNIGEAR Portfolio Case for 2021 10.9 iPad Air 4/11 iPad Pro/ 10.2/10.5 Air, Organizer Bag Holder for Pencil, Cable, A5 Not...",839,1999,58.03,https://www.amazon.in/dp/B08YD3QPZB
Tumi Sleeve Case [Official Licensed] by CG Mobile | Ballistic | Nylon Protective Carrying Case Impact Resistant Bag for La...,7199,9999,28.0,https://www.amazon.in/dp/B0FHHPBXKX
OnePlus Go Folio Case OPC2302 Green in,1399,2799,50.02,https://www.amazon.in/dp/B0CK4YN6XP
Sponsored Ad - HUION Inspiroy 2 Large Drawing Tablet with Scroll Wheel 3-Set 8 Customized Keys Battery-Free Stylus for Dig...,6012,11699,48.61,https://www.amazon.in/dp/B0BTLWRG2J
"ProElite Case Cover for Xiaomi Redmi Pad 2 11 inch Cover, Smart Flip Case Cover for Xiaomi Redmi Pad 2 11 inch Translucent...",,,,https://www.amazon.in/dp/B0FCFXY7GV
Acm Pouch Case Compatible with Samsung Galaxy Tab S4 10.5 Tablet Flip Flap Cover Pink,449,990,54.65,https://www.amazon.in/dp/B07G99FL6S
"Sponsored Ad - GAOMON Bluetooth Drawing Tablet WH851 Graphics Pen Tablet, Digital Art Tablet Supports 16384 Levels, Intuit...",4599,7999,42.51,https://www.amazon.in/dp/B0CNCPB5CM
Sponsored Ad - Krishna Gallery Graphic Tablet for Kids | Digital Drawing Pad with Stylus Pen | Creative Learning Tool (Pac...,349,1999,82.54,https://www.amazon.in/dp/B0CDQJDMHT
"Sounce Tripod Floor Stand for 4'-11' inch, Both Mobile and Tablet, for Overhead Video, Watching Movie, Online Class Learni...",,,,https://www.amazon.in/dp/B0DJ2R96SH
QAWACHH Electronic Portable Drum Musical Instrument Jazz Electronic Percussive 9 Pads,4449,6998,36.42,https://www.amazon.in/dp/B0198WHAQM
Sponsored Ad - Baatu Enable Tablet + Screen Guard (10.1) | Smart Parental Control Tab for Kids | Screen Time & Content Mon...,7379,15999,53.88,https://www.amazon.in/dp/B0DT93N4YL
Robustrion Cover for iPad 11th (A16) / 10th Generation Cover Case (2025/2022) [Pencil Holder] (Right Side) [Auto Sleep Wak...,776,2499,68.95,https://www.amazon.in/dp/B0D666Q45X
Robustrion Flip Stand Case Cover for Lenovo Tab M10 FHD Plus 3rd Gen 10.6 inch Tablet (Will Not Fit M10 5G Model) - Vine Red,569,1999,71.54,https://www.amazon.in/dp/B0BHH4KM8F
Xech Foldable LCD E-Writer and 12 Digit Calculator DigiFold with Stylus 2 in 1 LCD Writing Tablet E-Note Pad Drawing Handw...,599,1299,53.89,https://www.amazon.in/dp/B08N1B6JYN
TGK Slim Heavy Duty Shockproof Protection Kickstand Hybrid Case Cover for Samsung Galaxy Tab A8 10.5 inch Black,1103,2999,63.22,https://www.amazon.in/dp/B0CR7XNRXW
